timestamp,btc_close,eth_close
2025-07-02 06:00:00+00:00,107023.671875,2452.396728515625
2025-07-02 07:00:00+00:00,107175.7265625,2448.581787109375
2025-07-02 08:00:00+00:00,107768.8359375,2449.552734375
2025-07-02 09:00:00+00:00,107663.046875,2448.284423828125
2025-07-02 10:00:00+00:00,107827.8125,2453.03125
2025-07-02 11:00:00+00:00,107506.9921875,2446.69970703125
2025-07-02 12:00:00+00:00,107442.1328125,2438.541259765625
2025-07-02 13:00:00+00:00,107783.546875,2449.920166015625
2025-07-02 14:00:00+00:00,108195.6875,2471.3828125
2025-07-02 15:00:00+00:00,108795.265625,2501.28857421875
2025-07-02 16:00:00+00:00,109483.1796875,2559.076171875
2025-07-02 17:00:00+00:00,109113.4921875,2565.273681640625
2025-07-02 18:00:00+00:00,109567.359375,2582.106201171875
2025-07-02 19:00:00+00:00,109681.96875,2599.883544921875
2025-07-02 20:00:00+00:00,109219.171875,2594.3154296875
2025-07-02 21:00:00+00:00,109495.5390625,2597.808837890625
2025-07-02 22:00:00+00:00,109186.3671875,2595.28662109375
2025-07-02 23:00:00+00:00,108845.015625,2570.796630859375
2025-07-03 00:00:00+00:00,108969.1796875,2573.55078125
2025-07-03 01:00:00+00:00,109074.4765625,2581.782470703125
2025-07-03 02:00:00+00:00,108779.421875,2568.171630859375
2025-07-03 03:00:00+00:00,108692.96875,2561.729248046875
2025-07-03 04:00:00+00:00,108824.2890625,2566.993896484375
2025-07-03 05:00:00+00:00,109386.9921875,2589.904296875
2025-07-03 06:00:00+00:00,109517.40625,2599.860595703125
2025-07-03 07:00:00+00:00,109320.9453125,2600.750244140625
2025-07-03 08:00:00+00:00,109419.515625,2589.958251953125
2025-07-03 09:00:00+00:00,109988.8125,2600.167724609375
2025-07-03 10:00:00+00:00,109873.1015625,2598.6953125
2025-07-03 11:00:00+00:00,109649.375,2597.420166015625
2025-07-03 12:00:00+00:00,109182.3828125,2589.834228515625
2025-07-03 13:00:00+00:00,110462.3203125,2629.08740234375
2025-07-03 14:00:00+00:00,109764.9609375,2596.720703125
2025-07-03 15:00:00+00:00,109162.9609375,2570.75927734375
2025-07-03 16:00:00+00:00,109487.859375,2576.220458984375
2025-07-03 17:00:00+00:00,109583.15625,2578.045166015625
2025-07-03 18:00:00+00:00,109685.453125,2586.322021484375
2025-07-03 19:00:00+00:00,109820.3515625,2587.308349609375
2025-07-03 20:00:00+00:00,109946.921875,2598.17578125
2025-07-03 21:00:00+00:00,109842.90625,2596.940185546875
2025-07-03 22:00:00+00:00,109749.5,2594.959228515625
2025-07-03 23:00:00+00:00,109635.65625,2590.845703125
2025-07-04 00:00:00+00:00,109521.15625,2588.738525390625
2025-07-04 01:00:00+00:00,109550.421875,2590.992919921875
2025-07-04 02:00:00+00:00,109255.9453125,2576.771484375
2025-07-04 03:00:00+00:00,109299.890625,2579.703857421875
2025-07-04 04:00:00+00:00,109029.203125,2571.964111328125
2025-07-04 05:00:00+00:00,109062.9453125,2569.753662109375
2025-07-04 06:00:00+00:00,109057.140625,2559.154541015625
2025-07-04 07:00:00+00:00,108754.359375,2537.22607421875
2025-07-04 08:00:00+00:00,108799.5390625,2548.029296875
2025-07-04 09:00:00+00:00,109038.203125,2552.59619140625
2025-07-04 10:00:00+00:00,108948.875,2548.80029296875
2025-07-04 11:00:00+00:00,108921.5,2549.927001953125
2025-07-04 12:00:00+00:00,108779.0546875,2549.77392578125
2025-07-04 13:00:00+00:00,108082.890625,2527.6689453125
2025-07-04 14:00:00+00:00,107858.15625,2517.4892578125
2025-07-04 15:00:00+00:00,107681.703125,2502.384033203125
2025-07-04 16:00:00+00:00,107652.265625,2487.283935546875
2025-07-04 17:00:00+00:00,107918.890625,2497.4375
2025-07-04 18:00:00+00:00,107569.9609375,2485.9033203125
2025-07-04 19:00:00+00:00,107492.0078125,2483.013427734375
2025-07-04 20:00:00+00:00,107743.6328125,2491.04541015625
2025-07-04 21:00:00+00:00,107935.4296875,2497.64990234375
2025-07-04 22:00:00+00:00,108283.5703125,2521.418212890625
2025-07-04 23:00:00+00:00,108015.8359375,2508.095947265625
2025-07-05 00:00:00+00:00,108235.875,2517.7587890625
2025-07-05 01:00:00+00:00,108013.578125,2513.917724609375
2025-07-05 02:00:00+00:00,108114.1328125,2518.44140625
2025-07-05 03:00:00+00:00,108207.59375,2519.401123046875
2025-07-05 04:00:00+00:00,108187.5625,2517.959228515625
2025-07-05 05:00:00+00:00,108178.6875,2520.89697265625
2025-07-05 06:00:00+00:00,108300.8125,2527.8095703125
2025-07-05 07:00:00+00:00,108066.15625,2521.27734375
2025-07-05 08:00:00+00:00,108057.9296875,2516.564208984375
2025-07-05 09:00:00+00:00,108120.421875,2521.9677734375
2025-07-05 10:00:00+00:00,108161.25,2519.771240234375
2025-07-05 11:00:00+00:00,108182.53125,2520.3291015625
2025-07-05 12:00:00+00:00,108181.4765625,2518.685546875
2025-07-05 13:00:00+00:00,108169.796875,2515.4306640625
2025-07-05 14:00:00+00:00,108232.96875,2518.642822265625
2025-07-05 15:00:00+00:00,108095.359375,2507.6767578125
2025-07-05 16:00:00+00:00,108131.8203125,2505.89453125
2025-07-05 17:00:00+00:00,108125.3828125,2504.53076171875
2025-07-05 18:00:00+00:00,108029.109375,2494.037841796875
2025-07-05 19:00:00+00:00,108174.7734375,2506.598876953125
2025-07-05 20:00:00+00:00,108133.921875,2507.421142578125
2025-07-05 21:00:00+00:00,108120.9140625,2516.697265625
2025-07-05 22:00:00+00:00,108227.2578125,2519.95458984375
2025-07-05 23:00:00+00:00,108231.1875,2517.280029296875
2025-07-06 00:00:00+00:00,108238.1796875,2520.045166015625
2025-07-06 01:00:00+00:00,108239.96875,2518.251953125
2025-07-06 02:00:00+00:00,108166.234375,2515.590576171875
2025-07-06 03:00:00+00:00,108088.8515625,2515.42578125
2025-07-06 04:00:00+00:00,108025.8046875,2513.239013671875
2025-07-06 05:00:00+00:00,108036.5,2510.828125
2025-07-06 06:00:00+00:00,108179.546875,2522.560546875
2025-07-06 07:00:00+00:00,108082.5390625,2518.849365234375
2025-07-06 08:00:00+00:00,108033.875,2513.571044921875
2025-07-06 09:00:00+00:00,107890.59375,2508.899169921875
2025-07-06 10:00:00+00:00,108022.40625,2509.603515625
2025-07-06 11:00:00+00:00,108095.28125,2516.699462890625
2025-07-06 12:00:00+00:00,108225.5390625,2520.644287109375
2025-07-06 13:00:00+00:00,108894.3515625,2561.2744140625
2025-07-06 14:00:00+00:00,108923.328125,2559.23046875
2025-07-06 15:00:00+00:00,108918.4921875,2558.221923828125
2025-07-06 16:00:00+00:00,108863.3515625,2552.23388671875
2025-07-06 17:00:00+00:00,108930.9609375,2547.69140625
2025-07-06 18:00:00+00:00,108477.453125,2531.72021484375
2025-07-06 19:00:00+00:00,108527.1328125,2540.63818359375
2025-07-06 20:00:00+00:00,108747.0625,2546.8701171875
2025-07-06 21:00:00+00:00,109176.3359375,2587.9287109375
2025-07-06 22:00:00+00:00,109257.1953125,2582.210205078125
2025-07-06 23:00:00+00:00,109235.328125,2571.395263671875
2025-07-07 00:00:00+00:00,108868.8046875,2561.709716796875
2025-07-07 01:00:00+00:00,109048.796875,2563.705078125
2025-07-07 02:00:00+00:00,109408.09375,2576.759033203125
2025-07-07 03:00:00+00:00,109393.21875,2577.243896484375
2025-07-07 04:00:00+00:00,109144.8828125,2573.650146484375
2025-07-07 05:00:00+00:00,109094.75,2569.5703125
2025-07-07 06:00:00+00:00,108789.8359375,2565.6708984375
2025-07-07 07:00:00+00:00,109075.921875,2578.804443359375
2025-07-07 08:00:00+00:00,109033.65625,2585.182861328125
2025-07-07 09:00:00+00:00,108836.5234375,2571.369140625
2025-07-07 10:00:00+00:00,108700.984375,2559.860107421875
2025-07-07 11:00:00+00:00,108690.28125,2564.634521484375
2025-07-07 12:00:00+00:00,108353.9453125,2548.55859375
2025-07-07 13:00:00+00:00,108545.1640625,2566.8642578125
2025-07-07 14:00:00+00:00,108258.0390625,2534.35205078125
2025-07-07 15:00:00+00:00,108305.9140625,2534.3857421875
2025-07-07 16:00:00+00:00,107984.1796875,2525.225830078125
2025-07-07 17:00:00+00:00,107928.1640625,2532.98046875
2025-07-07 18:00:00+00:00,108008.71875,2535.080322265625
2025-07-07 19:00:00+00:00,108141.421875,2545.596435546875
2025-07-07 20:00:00+00:00,107892.2734375,2532.715087890625
2025-07-07 21:00:00+00:00,108209.5078125,2539.474609375
2025-07-07 22:00:00+00:00,108028.40625,2535.830810546875
2025-07-07 23:00:00+00:00,108298.2265625,2542.97265625
2025-07-08 00:00:00+00:00,108305.8828125,2540.6396484375
2025-07-08 01:00:00+00:00,107746.1640625,2527.369384765625
2025-07-08 02:00:00+00:00,107748.1875,2528.461181640625
2025-07-08 03:00:00+00:00,107906.484375,2538.2158203125
2025-07-08 04:00:00+00:00,108007.2890625,2543.2626953125
2025-07-08 05:00:00+00:00,108212.984375,2551.950439453125
2025-07-08 06:00:00+00:00,108297.78125,2558.11669921875
2025-07-08 07:00:00+00:00,108475.890625,2552.054443359375
2025-07-08 08:00:00+00:00,108294.8671875,2547.52685546875
2025-07-08 09:00:00+00:00,108453.8984375,2552.370849609375
2025-07-08 10:00:00+00:00,108840.90625,2565.764404296875
2025-07-08 11:00:00+00:00,108778.9453125,2575.25390625
2025-07-08 12:00:00+00:00,108930.328125,2583.4716796875
2025-07-08 13:00:00+00:00,109106.5390625,2590.822265625
2025-07-08 14:00:00+00:00,108387.328125,2561.8154296875
2025-07-08 15:00:00+00:00,108281.640625,2565.079833984375
2025-07-08 16:00:00+00:00,108476.78125,2577.6142578125
2025-07-08 17:00:00+00:00,109035.0,2621.023193359375
2025-07-08 18:00:00+00:00,109185.125,2625.608154296875
2025-07-08 19:00:00+00:00,108777.4140625,2608.141845703125
2025-07-08 20:00:00+00:00,108693.171875,2603.759033203125
2025-07-08 21:00:00+00:00,108897.65625,2609.614501953125
2025-07-08 22:00:00+00:00,108931.640625,2611.552734375
2025-07-08 23:00:00+00:00,108965.1796875,2616.21533203125
2025-07-09 00:00:00+00:00,108967.046875,2612.378173828125
2025-07-09 01:00:00+00:00,108798.3203125,2605.107666015625
2025-07-09 02:00:00+00:00,108637.7265625,2603.39208984375
2025-07-09 03:00:00+00:00,108413.1015625,2592.48486328125
2025-07-09 04:00:00+00:00,108576.4765625,2602.531005859375
2025-07-09 05:00:00+00:00,108789.2734375,2629.56103515625
2025-07-09 06:00:00+00:00,108857.4375,2631.42626953125
2025-07-09 07:00:00+00:00,108732.0546875,2625.227783203125
2025-07-09 08:00:00+00:00,108702.703125,2613.072998046875
2025-07-09 09:00:00+00:00,108772.2578125,2612.543701171875
2025-07-09 10:00:00+00:00,108898.609375,2617.95556640625
2025-07-09 11:00:00+00:00,109083.6953125,2627.79443359375
2025-07-09 12:00:00+00:00,109362.3203125,2660.979248046875
2025-07-09 13:00:00+00:00,109194.109375,2655.427978515625
2025-07-09 14:00:00+00:00,109006.3828125,2645.885009765625
2025-07-09 15:00:00+00:00,109095.4921875,2656.969970703125
2025-07-09 16:00:00+00:00,109428.40625,2669.02978515625
2025-07-09 17:00:00+00:00,109210.3984375,2662.54833984375
2025-07-09 18:00:00+00:00,109545.453125,2718.89306640625
2025-07-09 19:00:00+00:00,111779.75,2765.4658203125
2025-07-09 20:00:00+00:00,110735.8203125,2741.043701171875
2025-07-09 21:00:00+00:00,110968.4921875,2754.931884765625
2025-07-09 22:00:00+00:00,111428.203125,2780.460205078125
2025-07-09 23:00:00+00:00,111329.1953125,2770.7373046875
2025-07-10 00:00:00+00:00,110969.5,2759.165283203125
2025-07-10 01:00:00+00:00,111350.421875,2777.7197265625
2025-07-10 02:00:00+00:00,111254.3203125,2783.968017578125
2025-07-10 03:00:00+00:00,111118.078125,2776.94482421875
2025-07-10 04:00:00+00:00,111187.9765625,2779.258056640625
2025-07-10 05:00:00+00:00,111149.3671875,2783.449951171875
2025-07-10 06:00:00+00:00,111321.4609375,2796.440673828125
2025-07-10 07:00:00+00:00,111270.6015625,2793.015625
2025-07-10 08:00:00+00:00,111288.578125,2789.351318359375
2025-07-10 09:00:00+00:00,111109.375,2778.647705078125
2025-07-10 10:00:00+00:00,111138.0078125,2786.252197265625
2025-07-10 11:00:00+00:00,111068.4453125,2779.122314453125
2025-07-10 12:00:00+00:00,110904.953125,2780.35791015625
2025-07-10 13:00:00+00:00,110758.1484375,2783.08447265625
2025-07-10 14:00:00+00:00,111266.1796875,2777.657470703125
2025-07-10 15:00:00+00:00,111454.234375,2770.363037109375
2025-07-10 16:00:00+00:00,112700.9140625,2808.46875
2025-07-10 17:00:00+00:00,113822.90625,2834.15478515625
2025-07-10 18:00:00+00:00,113468.078125,2813.07177734375
2025-07-10 19:00:00+00:00,113436.828125,2821.40478515625
2025-07-10 20:00:00+00:00,113615.3984375,2820.38525390625
2025-07-10 21:00:00+00:00,116458.03125,2978.955810546875
2025-07-10 22:00:00+00:00,116049.703125,2974.3525390625
2025-07-10 23:00:00+00:00,115986.234375,2954.832763671875
2025-07-11 00:00:00+00:00,115724.8125,2939.3759765625
2025-07-11 01:00:00+00:00,115946.5390625,2953.76513671875
2025-07-11 02:00:00+00:00,116686.59375,2965.82080078125
2025-07-11 03:00:00+00:00,116842.984375,2969.146484375
2025-07-11 04:00:00+00:00,116887.4375,2969.90380859375
2025-07-11 05:00:00+00:00,117886.609375,3004.297607421875
2025-07-11 06:00:00+00:00,117683.5234375,2992.81103515625
2025-07-11 07:00:00+00:00,117629.5859375,2977.00732421875
2025-07-11 08:00:00+00:00,117986.453125,3003.859375
2025-07-11 09:00:00+00:00,118498.9609375,3015.0341796875
2025-07-11 10:00:00+00:00,117994.6015625,3001.84423828125
2025-07-11 11:00:00+00:00,117918.171875,2985.51416015625
2025-07-11 12:00:00+00:00,117911.0703125,2987.6513671875
2025-07-11 13:00:00+00:00,118125.1796875,3007.683349609375
2025-07-11 14:00:00+00:00,117695.4375,2984.6181640625
2025-07-11 15:00:00+00:00,116967.609375,2948.187744140625
2025-07-11 16:00:00+00:00,117439.7734375,2970.906494140625
2025-07-11 17:00:00+00:00,117649.6875,2992.943115234375
2025-07-11 18:00:00+00:00,117715.6484375,2995.54736328125
2025-07-11 19:00:00+00:00,118029.4921875,3003.6005859375
2025-07-11 20:00:00+00:00,117766.21875,2977.485595703125
2025-07-11 21:00:00+00:00,117625.34375,2965.630615234375
2025-07-11 22:00:00+00:00,117616.59375,2950.23486328125
2025-07-11 23:00:00+00:00,117530.7109375,2958.333740234375
2025-07-12 00:00:00+00:00,117340.734375,2949.4765625
2025-07-12 01:00:00+00:00,117675.40625,2960.923583984375
2025-07-12 02:00:00+00:00,117648.6484375,2958.374267578125
2025-07-12 03:00:00+00:00,117715.078125,2963.01904296875
2025-07-12 04:00:00+00:00,117673.5625,2950.3408203125
2025-07-12 05:00:00+00:00,117730.7890625,2954.37353515625
2025-07-12 06:00:00+00:00,117956.4453125,2962.02880859375
2025-07-12 07:00:00+00:00,117760.8203125,2964.349853515625
2025-07-12 08:00:00+00:00,117905.3046875,2967.563232421875
2025-07-12 09:00:00+00:00,118180.8125,2974.186767578125
2025-07-12 10:00:00+00:00,118122.8828125,2976.849853515625
2025-07-12 11:00:00+00:00,117825.765625,2963.54345703125
2025-07-12 12:00:00+00:00,117501.6953125,2941.462646484375
2025-07-12 13:00:00+00:00,117492.2265625,2938.037841796875
2025-07-12 14:00:00+00:00,117399.953125,2928.65380859375
2025-07-12 15:00:00+00:00,117161.109375,2915.560791015625
2025-07-12 16:00:00+00:00,117223.59375,2925.714599609375
2025-07-12 17:00:00+00:00,117488.3359375,2943.110595703125
2025-07-12 18:00:00+00:00,117484.484375,2942.328857421875
2025-07-12 19:00:00+00:00,117565.2890625,2939.91064453125
2025-07-12 20:00:00+00:00,117120.5234375,2919.732421875
2025-07-12 21:00:00+00:00,117492.4296875,2939.02685546875
2025-07-12 22:00:00+00:00,117414.0,2937.429443359375
2025-07-12 23:00:00+00:00,117432.203125,2942.853515625
2025-07-13 00:00:00+00:00,117353.125,2945.7431640625
2025-07-13 01:00:00+00:00,117589.046875,2950.948974609375
2025-07-13 02:00:00+00:00,117662.59375,2955.831298828125
2025-07-13 03:00:00+00:00,117792.78125,2956.475830078125
2025-07-13 04:00:00+00:00,117917.75,2959.706298828125
2025-07-13 05:00:00+00:00,117780.7109375,2951.364990234375
2025-07-13 06:00:00+00:00,117941.8359375,2960.8369140625
2025-07-13 07:00:00+00:00,117986.4140625,2963.58837890625
2025-07-13 08:00:00+00:00,117830.8125,2954.146728515625
2025-07-13 09:00:00+00:00,117778.4296875,2948.093994140625
2025-07-13 10:00:00+00:00,117790.4296875,2948.30712890625
2025-07-13 11:00:00+00:00,118038.7578125,2963.575439453125
2025-07-13 12:00:00+00:00,118472.890625,2986.698974609375
2025-07-13 13:00:00+00:00,118667.1328125,2990.824951171875
2025-07-13 14:00:00+00:00,118753.609375,2988.33447265625
2025-07-13 15:00:00+00:00,118731.765625,2995.251708984375
2025-07-13 16:00:00+00:00,118657.1171875,2979.571044921875
2025-07-13 17:00:00+00:00,118719.375,2993.010498046875
2025-07-13 18:00:00+00:00,119012.9765625,2996.599609375
2025-07-13 19:00:00+00:00,119088.7890625,2994.256103515625
2025-07-13 20:00:00+00:00,119162.328125,2994.59033203125
2025-07-13 21:00:00+00:00,118671.25,2967.216552734375
2025-07-13 22:00:00+00:00,118659.3203125,2963.023193359375
2025-07-13 23:00:00+00:00,119115.7890625,2973.22509765625
2025-07-14 00:00:00+00:00,119118.90625,2976.818359375
2025-07-14 01:00:00+00:00,119135.0390625,2975.5576171875
2025-07-14 02:00:00+00:00,119702.203125,3001.590087890625
2025-07-14 03:00:00+00:00,120785.5703125,3037.727783203125
2025-07-14 04:00:00+00:00,121369.859375,3052.875244140625
2025-07-14 05:00:00+00:00,122454.9453125,3039.51025390625
2025-07-14 06:00:00+00:00,122091.015625,3023.769287109375
2025-07-14 07:00:00+00:00,122776.2734375,3045.801025390625
2025-07-14 08:00:00+00:00,122566.4453125,3040.060546875
2025-07-14 09:00:00+00:00,121969.546875,3046.48291015625
2025-07-14 10:00:00+00:00,121918.609375,3066.3720703125
2025-07-14 11:00:00+00:00,121487.484375,3056.941162109375
2025-07-14 12:00:00+00:00,121863.0,3046.608642578125
2025-07-14 13:00:00+00:00,121618.046875,3053.291259765625
2025-07-14 14:00:00+00:00,121127.671875,3029.7900390625
2025-07-14 15:00:00+00:00,119827.234375,3011.376708984375
2025-07-14 16:00:00+00:00,120258.15625,3027.099609375
2025-07-14 17:00:00+00:00,119805.5703125,3008.148681640625
2025-07-14 18:00:00+00:00,119644.4375,2988.74169921875
2025-07-14 19:00:00+00:00,119836.3125,2997.699462890625
2025-07-14 20:00:00+00:00,120363.046875,3008.108642578125
2025-07-14 21:00:00+00:00,120234.40625,3014.212646484375
2025-07-14 22:00:00+00:00,120076.7421875,3014.611083984375
2025-07-14 23:00:00+00:00,119853.8515625,3013.29345703125
2025-07-15 00:00:00+00:00,119553.109375,2992.406982421875
2025-07-15 01:00:00+00:00,118664.7421875,2981.359619140625
2025-07-15 02:00:00+00:00,118308.3515625,2974.12255859375
2025-07-15 03:00:00+00:00,117261.6015625,2951.526611328125
2025-07-15 04:00:00+00:00,117475.2734375,2968.9951171875
2025-07-15 05:00:00+00:00,117382.125,2973.220703125
2025-07-15 06:00:00+00:00,117017.9140625,2986.04052734375
2025-07-15 07:00:00+00:00,116904.0703125,2981.892822265625
2025-07-15 08:00:00+00:00,116777.9140625,2972.822265625
2025-07-15 09:00:00+00:00,116748.390625,2971.18359375
2025-07-15 10:00:00+00:00,117023.9296875,2974.25341796875
2025-07-15 11:00:00+00:00,117140.0390625,2980.548583984375
2025-07-15 12:00:00+00:00,117188.5078125,3001.75927734375
2025-07-15 13:00:00+00:00,118169.8125,3053.58935546875
2025-07-15 14:00:00+00:00,116077.6171875,2975.3173828125
2025-07-15 15:00:00+00:00,116382.2734375,3038.62646484375
2025-07-15 16:00:00+00:00,117137.046875,3048.28955078125
2025-07-15 17:00:00+00:00,117387.28125,3095.159912109375
2025-07-15 18:00:00+00:00,116792.6953125,3070.6650390625
2025-07-15 19:00:00+00:00,116526.4765625,3047.935791015625
2025-07-15 20:00:00+00:00,116556.328125,3043.8291015625
2025-07-15 21:00:00+00:00,117520.171875,3081.1240234375
2025-07-15 22:00:00+00:00,117845.09375,3093.554931640625
2025-07-15 23:00:00+00:00,117777.1875,3139.8896484375
2025-07-16 00:00:00+00:00,118115.3203125,3142.9345703125
2025-07-16 01:00:00+00:00,117748.4765625,3140.71923828125
2025-07-16 02:00:00+00:00,117289.0703125,3113.112060546875
2025-07-16 03:00:00+00:00,117493.4140625,3116.801025390625
2025-07-16 04:00:00+00:00,117624.3984375,3129.722412109375
2025-07-16 05:00:00+00:00,117879.7578125,3143.55517578125
2025-07-16 06:00:00+00:00,118279.6796875,3162.09228515625
2025-07-16 07:00:00+00:00,118178.3515625,3163.21533203125
2025-07-16 08:00:00+00:00,118709.171875,3164.4267578125
2025-07-16 09:00:00+00:00,119121.046875,3159.20458984375
2025-07-16 10:00:00+00:00,118762.875,3148.41552734375
2025-07-16 11:00:00+00:00,118765.2578125,3150.658447265625
2025-07-16 12:00:00+00:00,118659.734375,3167.021484375
2025-07-16 13:00:00+00:00,118732.8359375,3197.422119140625
2025-07-16 14:00:00+00:00,119061.125,3254.1162109375
2025-07-16 15:00:00+00:00,119096.1484375,3243.957275390625
2025-07-16 16:00:00+00:00,119312.9140625,3287.25048828125
2025-07-16 17:00:00+00:00,119129.3125,3313.23681640625
2025-07-16 18:00:00+00:00,119634.7890625,3334.479248046875
2025-07-16 19:00:00+00:00,119255.75,3377.6494140625
2025-07-16 20:00:00+00:00,119877.875,3384.42626953125
2025-07-16 21:00:00+00:00,119434.3125,3373.959228515625
2025-07-16 22:00:00+00:00,118705.640625,3359.0908203125
2025-07-16 23:00:00+00:00,118738.5078125,3371.5068359375
2025-07-17 00:00:00+00:00,118975.859375,3384.825927734375
2025-07-17 01:00:00+00:00,118028.28125,3338.160400390625
2025-07-17 02:00:00+00:00,118353.7421875,3348.7978515625
2025-07-17 03:00:00+00:00,118144.6875,3330.656982421875
2025-07-17 04:00:00+00:00,118510.5625,3350.344482421875
2025-07-17 05:00:00+00:00,118620.125,3373.537841796875
2025-07-17 06:00:00+00:00,118450.796875,3430.74462890625
2025-07-17 07:00:00+00:00,118404.8125,3450.480712890625
2025-07-17 08:00:00+00:00,118295.546875,3442.455078125
2025-07-17 09:00:00+00:00,118863.4296875,3468.28955078125
2025-07-17 10:00:00+00:00,118471.0078125,3463.937744140625
2025-07-17 11:00:00+00:00,118031.359375,3434.18310546875
2025-07-17 12:00:00+00:00,117992.2109375,3428.862548828125
2025-07-17 13:00:00+00:00,118419.015625,3404.148193359375
2025-07-17 14:00:00+00:00,118724.5234375,3427.734375
2025-07-17 15:00:00+00:00,118933.6328125,3424.676513671875
2025-07-17 16:00:00+00:00,118513.140625,3388.65771484375
2025-07-17 17:00:00+00:00,119237.3359375,3418.520263671875
2025-07-17 18:00:00+00:00,119633.6484375,3431.006591796875
2025-07-17 19:00:00+00:00,118958.125,3412.427978515625
2025-07-17 20:00:00+00:00,119225.7734375,3408.900634765625
2025-07-17 21:00:00+00:00,120373.9296875,3471.40185546875
2025-07-17 22:00:00+00:00,119812.890625,3467.498291015625
2025-07-17 23:00:00+00:00,119284.109375,3476.1240234375
2025-07-18 00:00:00+00:00,119850.25,3541.61328125
2025-07-18 01:00:00+00:00,120422.1328125,3622.486572265625
2025-07-18 02:00:00+00:00,120192.859375,3604.757080078125
2025-07-18 03:00:00+00:00,120309.9765625,3596.925048828125
2025-07-18 04:00:00+00:00,120531.2890625,3621.835693359375
2025-07-18 05:00:00+00:00,120652.0625,3674.60595703125
2025-07-18 06:00:00+00:00,120367.9375,3657.427734375
2025-07-18 07:00:00+00:00,119531.0390625,3616.50244140625
2025-07-18 08:00:00+00:00,118716.0625,3609.311767578125
2025-07-18 09:00:00+00:00,118951.84375,3621.432861328125
2025-07-18 10:00:00+00:00,119241.2734375,3620.961181640625
2025-07-18 11:00:00+00:00,119234.765625,3613.68603515625
2025-07-18 12:00:00+00:00,119520.921875,3625.994384765625
2025-07-18 13:00:00+00:00,118822.4765625,3645.385986328125
2025-07-18 14:00:00+00:00,118242.84375,3601.838623046875
2025-07-18 15:00:00+00:00,117913.4140625,3564.251953125
2025-07-18 16:00:00+00:00,117653.6796875,3571.876220703125
2025-07-18 17:00:00+00:00,117703.7421875,3599.71142578125
2025-07-18 18:00:00+00:00,117437.15625,3578.033203125
2025-07-18 19:00:00+00:00,117454.3125,3556.115234375
2025-07-18 20:00:00+00:00,117548.9453125,3526.38818359375
2025-07-18 21:00:00+00:00,117691.2578125,3554.706298828125
2025-07-18 22:00:00+00:00,117769.78125,3542.1494140625
2025-07-18 23:00:00+00:00,117998.125,3548.926025390625
